Descriptive.ID,Date,Transect.Transect.Number,Depth,GlassSponge1,GlassSponge2,GlassSponge3,Species,TL,Multiplier,PU_1Km_ID,PU_4Km_ID
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,22,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,25,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,22,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,27,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,25,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,25,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,copper,40,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,quillback,25,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,china,17,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,12,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,12,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,puget sound,10,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,china,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,china,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,china,25,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,tiger,25,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,tiger,25,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,33,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,37,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,22,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,22,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,22,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,30,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,30,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,28,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,22,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,china,35,1,595,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,25,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,6,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,6,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,6,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,25,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,30,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,35,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,40,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,40,1,610,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,35,1,610,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,25,1,595,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,30,1,610,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,10,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,yellowtail,15,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,tiger,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,35,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,32,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,30,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,quillback,30,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,30,1,610,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,45,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,20,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,china,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,china,28,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,quillback,25,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,quillback,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,quillback,30,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,quillback,27,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-9,20-Aug-15,1,24,0,NA,NA,quillback,6,1,610,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,2,18,0,NA,NA,black,35,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
kd15-8,20-Aug-15,1,27,0,NA,NA,puget sound,12,1,595,12411
